;Unnamed: 0;school;school_setting;school_type;classroom;teaching_method;n_student;gender;lunch;posttest;target
272;272;CUQAM;Urban;Public;BFY;Standard;27.0;Female;Does not qualify;58.0;1.0
273;273;CUQAM;Urban;Public;BFY;Standard;27.0;Male;Qualifies for reduced/free lunch;62.0;1.0
274;274;CUQAM;Urban;Public;BFY;Standard;27.0;Female;Qualifies for reduced/free lunch;60.0;0.0
275;275;CUQAM;Urban;Public;BFY;Standard;;Male;Does not qualify;59.0;0.0
276;276;CUQAM;Urban;Public;BFY;Standard;27.0;Male;Does not qualify;61.0;1.0
277;277;CUQAM;Urban;Public;BFY;Standard;27.0;Male;Does not qualify;65.0;0.0
278;278;CUQAM;Urban;Public;BFY;Standard;;Female;Does not qualify;64.0;1.0
279;279;CUQAM;Urban;Public;OMI;Standard;28.0;Female;Does not qualify;67.0;1.0
280;280;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;72.0;1.0
281;281;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;69.0;0.0
282;282;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;68.0;1.0
283;283;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;67.0;1.0
284;284;CUQAM;Urban;Public;OMI;Standard;;Male;Does not qualify;62.0;0.0
285;285;CUQAM;Urban;Public;OMI;Standard;28.0;Female;Does not qualify;64.0;1.0
286;286;CUQAM;Urban;Public;OMI;Standard;28.0;Female;Does not qualify;65.0;1.0
287;287;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Qualifies for reduced/free lunch;65.0;0.0
288;288;CUQAM;Urban;Public;OMI;Standard;28.0;Female;Does not qualify;64.0;1.0
289;289;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Qualifies for reduced/free lunch;63.0;1.0
290;290;CUQAM;Urban;Public;OMI;Standard;;Male;Does not qualify;66.0;0.0
291;291;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;65.0;0.0
292;292;CUQAM;Urban;Public;OMI;Standard;;Male;Does not qualify;62.0;1.0
293;293;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;65.0;0.0
294;294;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;68.0;0.0
295;295;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;65.0;0.0
296;296;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;59.0;1.0
297;297;CUQAM;Urban;Public;OMI;Standard;;Male;Does not qualify;68.0;0.0
298;298;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;64.0;0.0
299;299;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;67.0;0.0
300;300;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Qualifies for reduced/free lunch;61.0;1.0
301;301;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;63.0;0.0
302;302;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Qualifies for reduced/free lunch;64.0;0.0
303;303;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;63.0;0.0
304;304;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;63.0;1.0
305;305;CUQAM;Urban;Public;OMI;Standard;28.0;Male;Does not qualify;63.0;0.0
306;306;CUQAM;Urban;Public;OMI;Standard;;Male;Does not qualify;65.0;0.0
307;307;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;66.0;0.0
308;308;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;75.0;1.0
309;309;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;72.0;0.0
310;310;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Qualifies for reduced/free lunch;69.0;0.0
311;311;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;65.0;1.0
312;312;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;67.0;1.0
313;313;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;72.0;1.0
314;314;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;71.0;0.0
315;315;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;70.0;0.0
316;316;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;70.0;1.0
317;317;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;76.0;1.0
318;318;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;67.0;1.0
319;319;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;74.0;0.0
320;320;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;73.0;1.0
321;321;CUQAM;Urban;Public;X6Z;Experimental;;Male;Qualifies for reduced/free lunch;68.0;1.0
322;322;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;69.0;1.0
323;323;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;71.0;1.0
324;324;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;72.0;0.0
325;325;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;70.0;1.0
326;326;CUQAM;Urban;Public;X6Z;Experimental;;Male;Qualifies for reduced/free lunch;66.0;1.0
327;327;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;70.0;1.0
328;328;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;70.0;1.0
329;329;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Does not qualify;69.0;0.0
330;330;CUQAM;Urban;Public;X6Z;Experimental;24.0;Male;Qualifies for reduced/free lunch;67.0;0.0
331;331;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Does not qualify;67.0;1.0
332;332;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;64.0;0.0
333;333;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Does not qualify;65.0;1.0
334;334;DNQDD;Suburban;Public;2AP;Standard;;Male;Does not qualify;70.0;0.0
335;335;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Does not qualify;60.0;1.0
336;336;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;57.0;0.0
337;337;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Does not qualify;61.0;0.0
338;338;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;58.0;1.0
339;339;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;60.0;0.0
340;340;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;63.0;1.0
341;341;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;61.0;1.0
342;342;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Does not qualify;59.0;0.0
343;343;DNQDD;Suburban;Public;2AP;Standard;;Male;Does not qualify;64.0;1.0
344;344;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;64.0;1.0
345;345;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Does not qualify;62.0;0.0
346;346;DNQDD;Suburban;Public;2AP;Standard;;Male;Does not qualify;63.0;0.0
347;347;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;63.0;0.0
348;348;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Does not qualify;55.0;0.0
349;349;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;65.0;0.0
350;350;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;57.0;0.0
351;351;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;54.0;1.0
352;352;DNQDD;Suburban;Public;2AP;Standard;;Male;Qualifies for reduced/free lunch;62.0;0.0
353;353;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;58.0;1.0
354;354;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;61.0;1.0
355;355;DNQDD;Suburban;Public;2AP;Standard;27.0;Male;Qualifies for reduced/free lunch;59.0;0.0
356;356;DNQDD;Suburban;Public;2AP;Standard;;Female;Qualifies for reduced/free lunch;56.0;1.0
357;357;DNQDD;Suburban;Public;2AP;Standard;27.0;Female;Does not qualify;58.0;1.0
358;358;DNQDD;Suburban;Public;PW5;Experimental;20.0;Male;Qualifies for reduced/free lunch;56.0;0.0
359;359;DNQDD;Suburban;Public;PW5;Experimental;20.0;Female;Does not qualify;63.0;1.0
360;360;DNQDD;Suburban;Public;PW5;Experimental;20.0;Male;Does not qualify;58.0;1.0
361;361;DNQDD;Suburban;Public;PW5;Experimental;;Male;Qualifies for reduced/free lunch;60.0;1.0
362;362;DNQDD;Suburban;Public;PW5;Experimental;20.0;Female;Qualifies for reduced/free lunch;49.0;1.0
363;363;DNQDD;Suburban;Public;PW5;Experimental;20.0;Female;Does not qualify;60.0;0.0
364;364;DNQDD;Suburban;Public;PW5;Experimental;;Female;Qualifies for reduced/free lunch;57.0;0.0
365;365;DNQDD;Suburban;Public;PW5;Experimental;;Male;Qualifies for reduced/free lunch;58.0;1.0
366;366;DNQDD;Suburban;Public;PW5;Experimental;20.0;Female;Does not qualify;63.0;0.0
367;367;DNQDD;Suburban;Public;PW5;Experimental;20.0;Female;Does not qualify;67.0;0.0
368;368;DNQDD;Suburban;Public;PW5;Experimental;20.0;Female;Qualifies for reduced/free lunch;53.0;0.0
369;369;DNQDD;Suburban;Public;PW5;Experimental;20.0;Male;Does not qualify;62.0;1.0
370;370;DNQDD;Suburban;Public;PW5;Experimental;20.0;Female;Qualifies for reduced/free lunch;54.0;0.0
371;371;DNQDD;Suburban;Public;PW5;Experimental;20.0;Female;Does not qualify;65.0;1.0
372;372;DNQDD;Suburban;Public;PW5;Experimental;20.0;Male;Qualifies for reduced/free lunch;57.0;0.0
373;373;DNQDD;Suburban;Public;PW5;Experimental;20.0;Male;Does not qualify;67.0;1.0
374;374;DNQDD;Suburban;Public;PW5;Experimental;20.0;Female;Qualifies for reduced/free lunch;61.0;1.0
375;375;DNQDD;Suburban;Public;PW5;Experimental;20.0;Female;Qualifies for reduced/free lunch;64.0;0.0
376;376;DNQDD;Suburban;Public;PW5;Experimental;20.0;Male;Qualifies for reduced/free lunch;59.0;1.0
377;377;DNQDD;Suburban;Public;PW5;Experimental;20.0;Male;Qualifies for reduced/free lunch;52.0;0.0
378;378;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Does not qualify;74.0;0.0
379;379;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;74.0;1.0
380;380;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Does not qualify;79.0;0.0
381;381;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;71.0;1.0
382;382;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;73.0;1.0
383;383;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;74.0;1.0
384;384;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;71.0;0.0
385;385;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;68.0;0.0
386;386;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Does not qualify;75.0;1.0
387;387;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;72.0;1.0
388;388;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;79.0;0.0
389;389;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Does not qualify;75.0;1.0
390;390;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Does not qualify;78.0;1.0
391;391;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;67.0;1.0
392;392;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;73.0;0.0
393;393;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Does not qualify;73.0;0.0
394;394;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;67.0;0.0
395;395;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;73.0;1.0
396;396;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Does not qualify;76.0;1.0
397;397;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;67.0;0.0
398;398;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;72.0;1.0
399;399;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Does not qualify;77.0;1.0
400;400;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Does not qualify;74.0;0.0
401;401;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;74.0;1.0
402;402;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;76.0;0.0
403;403;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Does not qualify;77.0;0.0
404;404;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;74.0;1.0
405;405;DNQDD;Suburban;Public;ROP;Experimental;28.0;Male;Qualifies for reduced/free lunch;73.0;1.0
406;406;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;69.0;0.0
407;407;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Does not qualify;74.0;1.0
408;408;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;60.0;0.0
409;409;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Does not qualify;61.0;0.0
410;410;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;69.0;1.0
411;411;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;74.0;1.0
412;412;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;66.0;1.0
413;413;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;70.0;0.0
414;414;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;68.0;1.0
415;415;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Does not qualify;71.0;1.0
416;416;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;68.0;1.0
417;417;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;66.0;0.0
418;418;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Does not qualify;72.0;1.0
419;419;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Does not qualify;71.0;1.0
420;420;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;64.0;0.0
421;421;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;67.0;1.0
422;422;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Does not qualify;66.0;1.0
423;423;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;70.0;0.0
424;424;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;74.0;0.0
425;425;DNQDD;Suburban;Public;ST7;Standard;20.0;Male;Qualifies for reduced/free lunch;69.0;1.0
426;426;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Does not qualify;72.0;1.0
427;427;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Qualifies for reduced/free lunch;68.0;1.0
428;428;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Qualifies for reduced/free lunch;71.0;1.0
429;429;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Qualifies for reduced/free lunch;69.0;1.0
430;430;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Does not qualify;66.0;0.0
431;431;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Does not qualify;68.0;0.0
432;432;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Does not qualify;72.0;0.0
433;433;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Does not qualify;70.0;0.0
434;434;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Does not qualify;74.0;0.0
435;435;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Qualifies for reduced/free lunch;69.0;0.0
436;436;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Qualifies for reduced/free lunch;67.0;1.0
437;437;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Qualifies for reduced/free lunch;66.0;1.0
438;438;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Qualifies for reduced/free lunch;71.0;1.0
439;439;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Qualifies for reduced/free lunch;71.0;1.0
440;440;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Qualifies for reduced/free lunch;70.0;1.0
441;441;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Qualifies for reduced/free lunch;67.0;0.0
442;442;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Does not qualify;69.0;1.0
443;443;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Qualifies for reduced/free lunch;65.0;0.0
444;444;DNQDD;Suburban;Public;XXJ;Standard;27.0;Female;Qualifies for reduced/free lunch;76.0;1.0
445;445;DNQDD;Suburban;Public;XXJ;Standard;27.0;Female;Qualifies for reduced/free lunch;62.0;0.0
446;446;DNQDD;Suburban;Public;XXJ;Standard;27.0;Female;Qualifies for reduced/free lunch;67.0;0.0
447;447;DNQDD;Suburban;Public;XXJ;Standard;27.0;Female;Qualifies for reduced/free lunch;70.0;1.0
448;448;DNQDD;Suburban;Public;XXJ;Standard;27.0;Female;Does not qualify;68.0;1.0
449;449;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Qualifies for reduced/free lunch;64.0;0.0
450;450;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Does not qualify;75.0;0.0
451;451;DNQDD;Suburban;Public;XXJ;Standard;27.0;Male;Does not qualify;70.0;0.0
452;452;DNQDD;Suburban;Public;XXJ;Standard;27.0;Female;Qualifies for reduced/free lunch;68.0;1.0
453;453;FBUMG;Rural;Non-public;197;Experimental;14.0;Male;Qualifies for reduced/free lunch;68.0;0.0
454;454;FBUMG;Rural;Non-public;197;Experimental;14.0;Male;Does not qualify;78.0;0.0
455;455;FBUMG;Rural;Non-public;197;Experimental;14.0;Male;Does not qualify;79.0;1.0
456;456;FBUMG;Rural;Non-public;197;Experimental;14.0;Male;Does not qualify;76.0;0.0
457;457;FBUMG;Rural;Non-public;197;Experimental;14.0;Male;Does not qualify;76.0;1.0
458;458;FBUMG;Rural;Non-public;197;Experimental;14.0;Female;Does not qualify;84.0;0.0
459;459;FBUMG;Rural;Non-public;197;Experimental;;Female;Does not qualify;78.0;1.0
460;460;FBUMG;Rural;Non-public;197;Experimental;14.0;Male;Qualifies for reduced/free lunch;73.0;1.0
461;461;FBUMG;Rural;Non-public;197;Experimental;14.0;Male;Does not qualify;77.0;0.0
462;462;FBUMG;Rural;Non-public;197;Experimental;14.0;Male;Does not qualify;80.0;1.0
463;463;FBUMG;Rural;Non-public;197;Experimental;14.0;Male;Does not qualify;79.0;1.0
464;464;FBUMG;Rural;Non-public;197;Experimental;14.0;Male;Does not qualify;84.0;0.0
465;465;FBUMG;Rural;Non-public;197;Experimental;;Male;Does not qualify;81.0;1.0
466;466;FBUMG;Rural;Non-public;197;Experimental;14.0;Male;Does not qualify;78.0;1.0
467;467;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Qualifies for reduced/free lunch;84.0;0.0
468;468;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Qualifies for reduced/free lunch;85.0;0.0
469;469;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Qualifies for reduced/free lunch;81.0;1.0
470;470;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Does not qualify;88.0;0.0
471;471;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Does not qualify;81.0;0.0
472;472;FBUMG;Rural;Non-public;5LQ;Experimental;;Male;Does not qualify;82.0;1.0
473;473;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Qualifies for reduced/free lunch;79.0;0.0
474;474;FBUMG;Rural;Non-public;5LQ;Experimental;;Male;Does not qualify;83.0;0.0
475;475;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Does not qualify;83.0;0.0
476;476;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Qualifies for reduced/free lunch;83.0;1.0
477;477;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Does not qualify;80.0;0.0
478;478;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Does not qualify;81.0;1.0
479;479;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Does not qualify;82.0;0.0
480;480;FBUMG;Rural;Non-public;5LQ;Experimental;;Male;Does not qualify;86.0;1.0
481;481;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Does not qualify;83.0;0.0
482;482;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Female;Qualifies for reduced/free lunch;73.0;0.0
483;483;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Does not qualify;76.0;0.0
484;484;FBUMG;Rural;Non-public;5LQ;Experimental;18.0;Male;Does not qualify;87.0;1.0
485;485;FBUMG;Rural;Non-public;JGD;Experimental;;Male;Does not qualify;79.0;0.0
486;486;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Female;Does not qualify;76.0;0.0
487;487;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Male;Does not qualify;68.0;0.0
488;488;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Male;Qualifies for reduced/free lunch;69.0;1.0
489;489;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Female;Does not qualify;76.0;0.0
490;490;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Male;Qualifies for reduced/free lunch;73.0;0.0
491;491;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Male;Qualifies for reduced/free lunch;78.0;1.0
492;492;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Male;Does not qualify;77.0;0.0
493;493;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Female;Does not qualify;77.0;1.0
494;494;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Female;Does not qualify;74.0;0.0
495;495;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Male;Does not qualify;72.0;1.0
496;496;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Male;Does not qualify;74.0;1.0
497;497;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Female;Does not qualify;80.0;0.0
498;498;FBUMG;Rural;Non-public;JGD;Experimental;14.0;Female;Does not qualify;75.0;0.0
499;499;GJJHK;Suburban;Public;HCB;Standard;22.0;Female;Does not qualify;61.0;1.0
500;500;GJJHK;Suburban;Public;HCB;Standard;22.0;Male;Qualifies for reduced/free lunch;49.0;0.0
501;501;GJJHK;Suburban;Public;HCB;Standard;22.0;Male;Qualifies for reduced/free lunch;60.0;1.0
502;502;GJJHK;Suburban;Public;HCB;Standard;22.0;Female;Qualifies for reduced/free lunch;61.0;0.0
503;503;GJJHK;Suburban;Public;HCB;Standard;22.0;Female;Does not qualify;58.0;1.0
504;504;GJJHK;Suburban;Public;HCB;Standard;22.0;Male;Qualifies for reduced/free lunch;55.0;1.0
505;505;GJJHK;Suburban;Public;HCB;Standard;22.0;Female;Qualifies for reduced/free lunch;58.0;1.0
506;506;GJJHK;Suburban;Public;HCB;Standard;22.0;Female;Qualifies for reduced/free lunch;57.0;0.0
507;507;GJJHK;Suburban;Public;HCB;Standard;22.0;Female;Qualifies for reduced/free lunch;61.0;0.0
508;508;GJJHK;Suburban;Public;HCB;Standard;22.0;Female;Qualifies for reduced/free lunch;55.0;1.0
509;509;GJJHK;Suburban;Public;HCB;Standard;22.0;Female;Qualifies for reduced/free lunch;59.0;0.0
510;510;GJJHK;Suburban;Public;HCB;Standard;22.0;Male;Qualifies for reduced/free lunch;61.0;0.0
511;511;GJJHK;Suburban;Public;HCB;Standard;22.0;Female;Qualifies for reduced/free lunch;61.0;0.0
512;512;GJJHK;Suburban;Public;HCB;Standard;22.0;Female;Qualifies for reduced/free lunch;59.0;0.0
513;513;GJJHK;Suburban;Public;HCB;Standard;22.0;Female;Qualifies for reduced/free lunch;57.0;1.0
514;514;GJJHK;Suburban;Public;HCB;Standard;22.0;Male;Qualifies for reduced/free lunch;50.0;1.0
515;515;GJJHK;Suburban;Public;HCB;Standard;22.0;Female;Qualifies for reduced/free lunch;57.0;1.0
